NULL|138480371|82024|R|Movement Mortgage, LLC|Movement Mortgage, LLC|NULL|6.625|6.625|350000.0|NULL|350000.0|360|62024|82024|1.0|359.0|359.0|72054.0|70|70|2|37|796.0|783.0|Y|P|SF|1|P|PA|37980|191|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|NULL|NULL|NULL|NULL|NULL|NULL|0.0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480371|92024|R|Movement Mortgage, LLC|Movement Mortgage, LLC|NULL|6.625|6.625|350000.0|NULL|349000.0|360|62024|82024|2.0|358.0|358.0|72054.0|70|70|2|37|796.0|783.0|Y|P|SF|1|P|PA|37980|191|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|NULL|NULL|NULL|NULL|NULL|NULL|310.5|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480372|72024|R|Other|Other|NULL|7.375|7.375|216000.0|NULL|216000.0|360|52024|72024|1.0|359.0|358.0|62054.0|90|90|2|31|724.0|774.0|N|P|SF|1|P|IN|43780|466|25.0|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.0|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480372|82024|R|Other|Other|NULL|7.375|7.375|216000.0|NULL|215000.0|360|52024|72024|2.0|358.0|357.0|62054.0|90|90|2|31|724.0|774.0|N|P|SF|1|P|IN|43780|466|25.0|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|NULL|NULL|NULL|NULL|NULL|NULL|166.32|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.0|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480372|92024|R|Other|Other|NULL|7.375|7.375|216000.0|NULL|215000.0|360|52024|72024|3.0|357.0|357.0|62054.0|90|90|2|31|724.0|774.0|N|P|SF|1|P|IN|43780|466|25.0|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|NULL|NULL|NULL|NULL|NULL|NULL|0.0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.0|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480373|72024|B|Other|Nationstar Mortgage LLC|NULL|6.625|6.625|229000.0|NULL|229000.0|360|72024|92024|-1.0|361.0|360.0|82054.0|95|95|1|36|784.0|NULL|Y|P|SF|1|P|KS|31740|665|30.0|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.0|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480373|82024|B|Other|Nationstar Mortgage LLC|NULL|6.625|6.625|229000.0|NULL|229000.0|360|72024|92024|0.0|360.0|360.0|82054.0|95|95|1|36|784.0|NULL|Y|P|SF|1|P|KS|31740|665|30.0|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|NULL|NULL|NULL|NULL|NULL|NULL|0.0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.0|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480373|92024|B|Other|Nationstar Mortgage LLC|NULL|6.625|6.625|229000.0|NULL|229000.0|360|72024|92024|1.0|359.0|359.0|82054.0|95|95|1|36|784.0|NULL|Y|P|SF|1|P|KS|31740|665|30.0|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|NULL|NULL|NULL|NULL|NULL|NULL|201.95|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1.0|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480374|72024|R|Other|Freedom Mortgage Corp.|NULL|6.5|6.5|450000.0|NULL|450000.0|360|72024|92024|-1.0|361.0|360.0|82054.0|57|57|1|22|758.0|NULL|N|P|PU|1|P|NC|16740|280|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480374|82024|R|Other|Freedom Mortgage Corp.|NULL|6.5|6.5|450000.0|NULL|450000.0|360|72024|92024|0.0|360.0|360.0|82054.0|57|57|1|22|758.0|NULL|N|P|PU|1|P|NC|16740|280|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|NULL|NULL|NULL|NULL|NULL|NULL|0.0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480374|92024|R|Other|Freedom Mortgage Corp.|NULL|6.5|6.5|450000.0|NULL|449000.0|360|72024|92024|1.0|359.0|359.0|82054.0|57|57|1|22|758.0|NULL|N|P|PU|1|P|NC|16740|280|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|NULL|NULL|NULL|NULL|NULL|NULL|406.71|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480375|72024|R|Other|PHH Mortgage Corporation|NULL|6.875|6.875|380000.0|NULL|380000.0|360|72024|92024|-1.0|361.0|360.0|82054.0|80|80|1|32|802.0|NULL|Y|P|SF|1|P|WA|42660|983|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|W|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480375|82024|R|Other|PHH Mortgage Corporation|NULL|6.875|6.875|380000.0|NULL|377000.0|360|72024|92024|0.0|360.0|350.0|82054.0|80|80|1|32|802.0|NULL|Y|P|SF|1|P|WA|42660|983|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|NULL|NULL|NULL|NULL|NULL|NULL|3319.25|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|W|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480375|92024|R|Other|PHH Mortgage Corporation|NULL|6.875|6.875|380000.0|NULL|376000.0|360|72024|92024|1.0|359.0|349.0|82054.0|80|80|1|32|802.0|NULL|Y|P|SF|1|P|WA|42660|983|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|NULL|NULL|NULL|NULL|NULL|NULL|338.26|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|W|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480376|72024|R|Other|Freedom Mortgage Corp.|NULL|6.625|6.625|348000.0|NULL|348000.0|360|72024|92024|-1.0|361.0|360.0|82054.0|80|80|1|40|794.0|NULL|N|P|PU|1|P|TX|12420|787|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|W|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480376|82024|R|Other|Freedom Mortgage Corp.|NULL|6.625|6.625|348000.0|NULL|348000.0|360|72024|92024|0.0|360.0|360.0|82054.0|80|80|1|40|794.0|NULL|N|P|PU|1|P|TX|12420|787|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|NULL|NULL|NULL|NULL|NULL|NULL|0.0|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|W|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480376|92024|R|Other|Freedom Mortgage Corp.|NULL|6.625|6.625|348000.0|NULL|348000.0|360|72024|92024|1.0|359.0|359.0|82054.0|80|80|1|40|794.0|NULL|N|P|PU|1|P|TX|12420|787|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|NULL|NULL|NULL|NULL|NULL|NULL|307.03|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|W|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480377|72024|C|Other|Other|NULL|6.25|6.25|220000.0|NULL|220000.0|360|62024|82024|0.0|360.0|360.0|72054.0|74|74|1|38|777.0|NULL|N|P|SF|1|P|IA|19780|500|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480377|82024|C|Other|Other|NULL|6.25|6.25|220000.0|NULL|220000.0|360|62024|82024|1.0|359.0|359.0|72054.0|74|74|1|38|777.0|NULL|N|P|SF|1|P|IA|19780|500|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|NULL|NULL|NULL|NULL|NULL|NULL|352.58|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480377|92024|C|Other|Other|NULL|6.25|6.25|220000.0|NULL|219000.0|360|62024|82024|2.0|358.0|357.0|72054.0|74|74|1|38|777.0|NULL|N|P|SF|1|P|IA|19780|500|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|NULL|NULL|NULL|NULL|NULL|NULL|354.41|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
NULL|138480378|72024|R|Lennar Mortgage, LLC|Freedom Mortgage Corp.|NULL|5.99|5.99|430000.0|NULL|430000.0|360|62024|82024|0.0|360.0|360.0|72054.0|80|80|2|29|776.0|784.0|Y|P|PU|1|P|CA|40140|925|NULL|FRM|N|N|NULL|NULL|0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|N|NULL|NULL|NULL|NULL|7|NULL|N|NULL|NULL|NULL|NULL|A|N|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|7|N|NULL|NULL|7|NULL|NULL|7|NULL
